Date,Domain,Metric,Region,Provider Code,Provider Name,Numerator,Denominator
01/07/2025,A&E,>12 hours,North East,RVW,North Tees and Hartlepool NHS Foundation Trust,75,4945
01/07/2025,A&E,>12 hours,North East,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,1300,9490
01/07/2025,A&E,>12 hours,North East,RTF,Northumbria Healthcare NHS Foundation Trust,15,10410
01/07/2025,A&E,>12 hours,North East,RCU,Sheffield Children's NHS Foundation Trust,0,5070
01/07/2025,A&E,>12 hours,North East,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,820,12070
01/07/2025,A&E,>12 hours,North East,RTR,South Tees Hospitals NHS Foundation Trust,205,7415
01/07/2025,A&E,>12 hours,North East,R0B,South Tyneside and Sunderland NHS Foundation Trust,**,**
01/07/2025,A&E,>12 hours,North East,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,250,15355
01/07/2025,A&E,>12 hours,North East,RFR,The Rotherham NHS Foundation Trust,125,9265
01/07/2025,A&E,>12 hours,North East,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,1425,11110
01/07/2025,A&E,>12 hours,North West,RBS,Alder Hey Children's NHS Foundation Trust,*,5410
01/07/2025,A&E,>12 hours,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,1665,7105
01/07/2025,A&E,>12 hours,North West,RMC,Bolton NHS Foundation Trust,780,8220
01/07/2025,A&E,>12 hours,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,1150,5495
01/07/2025,A&E,>12 hours,North West,RJN,East Cheshire NHS Trust,**,**
01/07/2025,A&E,>12 hours,North West,RXR,East Lancashire Hospitals NHS Trust,2075,14255
01/07/2025,A&E,>12 hours,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,1545,12530
01/07/2025,A&E,>12 hours,North West,REM,Liverpool University Hospitals NHS Foundation Trust,2810,18660
01/07/2025,A&E,>12 hours,North West,REP,Liverpool Women's NHS Foundation Trust,0,1570
01/07/2025,A&E,>12 hours,North West,R0A,Manchester University NHS Foundation Trust,1105,34320
01/07/2025,A&E,>12 hours,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,3150,18570
01/07/2025,A&E,>12 hours,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,1755,8145
01/07/2025,A&E,>12 hours,North West,RM3,Northern Care Alliance NHS Foundation Trust,2825,27995
01/07/2025,A&E,>12 hours,North West,RWJ,Stockport NHS Foundation Trust,910,8660
01/07/2025,A&E,>12 hours,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,1060,9415
01/07/2025,A&E,>12 hours,North West,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,575,9865
01/07/2025,A&E,>12 hours,North West,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,1580,7635
01/07/2025,A&E,>12 hours,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,1730,8045
01/07/2025,A&E,>12 hours,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",1295,7415
01/07/2025,A&E,>12 hours,South East,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust,900,7460
01/07/2025,A&E,>12 hours,South East,RXQ,Buckinghamshire Healthcare NHS Trust,835,11380
01/07/2025,A&E,>12 hours,South East,RN7,Dartford and Gravesham NHS Trust,760,11340
01/07/2025,A&E,>12 hours,South East,RVV,East Kent Hospitals University NHS Foundation Trust,2625,12845
01/07/2025,A&E,>12 hours,South East,RXC,East Sussex Healthcare NHS Trust,740,10965
01/07/2025,A&E,>12 hours,South East,RDU,Frimley Health NHS Foundation Trust,1825,25055
01/07/2025,A&E,>12 hours,South East,RN5,Hampshire Hospitals NHS Foundation Trust,310,11045
01/07/2025,A&E,>12 hours,South East,R1F,Isle of Wight NHS Trust,530,5855
01/07/2025,A&E,>12 hours,South East,RWF,Maidstone and Tunbridge Wells NHS Trust,1060,17230
01/07/2025,A&E,>12 hours,South East,RPA,Medway NHS Foundation Trust,1175,10250
01/07/2025,A&E,>12 hours,South East,RTH,Oxford University Hospitals NHS Foundation Trust,100,14265
01/07/2025,A&E,>12 hours,South East,RHU,Portsmouth Hospitals University National Health Service Trust,1640,13590
01/07/2025,A&E,>12 hours,South East,RHW,Royal Berkshire NHS Foundation Trust,375,15865
01/07/2025,A&E,>12 hours,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,430,7540
01/07/2025,A&E,>12 hours,South East,RTP,Surrey and Sussex Healthcare NHS Trust,1355,10625
01/07/2025,A&E,>12 hours,South East,RHM,University Hospital Southampton NHS Foundation Trust,295,13825
01/07/2025,A&E,>12 hours,South East,RYR,University Hospitals Sussex NHS Foundation Trust,1500,23405
01/07/2025,A&E,>12 hours,South West,RBD,Dorset County Hospital NHS Foundation Trust,420,5645
01/07/2025,A&E,>12 hours,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,1405,14145
01/07/2025,A&E,>12 hours,South West,RN3,Great Western Hospitals NHS Foundation Trust,650,5850
01/07/2025,A&E,>12 hours,South West,RVJ,North Bristol NHS Trust,635,9430
01/07/2025,A&E,>12 hours,South West,REF,Royal Cornwall Hospitals NHS Trust,495,7305
01/07/2025,A&E,>12 hours,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,575,14870
01/07/2025,A&E,>12 hours,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,610,8845
01/07/2025,A&E,>12 hours,South West,RNZ,Salisbury NHS Foundation Trust,240,5075
01/07/2025,A&E,>12 hours,South West,RH5,Somerset NHS Foundation Trust,255,13100
01/07/2025,A&E,>12 hours,South West,RA9,Torbay and South Devon NHS Foundation Trust,485,7515
01/07/2025,A&E,>12 hours,South West,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,405,18355
01/07/2025,A&E,>12 hours,South West,R0D,University Hospitals Dorset NHS Foundation Trust,625,16875
01/07/2025,A&E,>12 hours,South West,RK9,University Hospitals Plymouth NHS Trust,985,9800
01/07/2025,A&E,4 hours,East,RC9,Bedfordshire Hospitals NHS Foundation Trust,21526,28636
01/07/2025,A&E,4 hours,East,RGT,Cambridge University Hospitals NHS Foundation Trust,13097,17662
01/07/2025,A&E,4 hours,East,RWH,East And North Hertfordshire NHS Trust,15630,19690
01/07/2025,A&E,4 hours,East,RDE,East Suffolk And North Essex NHS Foundation Trust,20622,27279
01/07/2025,A&E,4 hours,East,RGP,James Paget University Hospitals NHS Foundation Trust,6546,9457
01/07/2025,A&E,4 hours,East,RAJ,Mid and South Essex NHS Foundation Trust,29174,37596
01/07/2025,A&E,4 hours,East,RD8,Milton Keynes University Hospital NHS Foundation Trust,11322,14656
01/07/2025,A&E,4 hours,East,RM1,Norfolk And Norwich University Hospitals NHS Foundation Trust,17543,21073
01/07/2025,A&E,4 hours,East,RGN,North West Anglia NHS Foundation Trust,15648,20675
01/07/2025,A&E,4 hours,East,RQW,The Princess Alexandra Hospital NHS Trust,8975,12517
01/07/2025,A&E,4 hours,East,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",4787,8169
01/07/2025,A&E,4 hours,East,RWG,West Hertfordshire Teaching Hospitals NHS Trust,14241,16879
01/07/2025,A&E,4 hours,East,RGR,West Suffolk NHS Foundation Trust,6813,9161
01/07/2025,A&E,4 hours,London,RF4,"Barking, Havering And Redbridge University Hospitals NHS Trust",29890,36058
01/07/2025,A&E,4 hours,London,R1H,Barts Health NHS Trust,33386,45493
01/07/2025,A&E,4 hours,London,RQM,Chelsea And Westminster Hospital NHS Foundation Trust,21023,26596
01/07/2025,A&E,4 hours,London,RJ6,Croydon Health Services NHS Trust,14302.75,18872.25
01/07/2025,A&E,4 hours,London,RVR,Epsom And St Helier University Hospitals NHS Trust,9945,13398
01/07/2025,A&E,4 hours,London,RJ1,Guy's And St Thomas' NHS Foundation Trust,14023,17951
01/07/2025,A&E,4 hours,London,RQX,Homerton Healthcare NHS Foundation Trust,9281,11437
01/07/2025,A&E,4 hours,London,RYJ,Imperial College Healthcare NHS Trust,25985.4,31774
01/07/2025,A&E,4 hours,London,RJZ,King's College Hospital NHS Foundation Trust,29205.26,36576.94
01/07/2025,A&E,4 hours,London,RAX,Kingston and Richmond NHS Foundation Trust,11521,15407
01/07/2025,A&E,4 hours,London,RJ2,Lewisham And Greenwich NHS Trust,19384.99,27199.81
01/07/2025,A&E,4 hours,London,R1K,London North West University Healthcare NHS Trust,24483,31085
01/07/2025,A&E,4 hours,London,RP6,Moorfields Eye Hospital NHS Foundation Trust,5934,6123
01/07/2025,A&E,4 hours,London,RAL,Royal Free London NHS Foundation Trust,34511,43570
01/07/2025,A&E,4 hours,London,RJ7,St George's University Hospitals NHS Foundation Trust,10544,13413
01/07/2025,A&E,4 hours,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,10765,13231
01/07/2025,A&E,4 hours,London,RRV,University College London Hospitals NHS Foundation Trust,14213.9,17918.75
01/07/2025,A&E,4 hours,London,RKE,Whittington Health NHS Trust,9553.7,11902.25
01/07/2025,A&E,4 hours,Midlands,RQ3,Birmingham Women's And Children's NHS Foundation Trust,5459.896,6024.896
01/07/2025,A&E,4 hours,Midlands,RFS,Chesterfield Royal Hospital NHS Foundation Trust,15089.68,19042.88
01/07/2025,A&E,4 hours,Midlands,RLT,George Eliot Hospital NHS Trust,6445,8472
01/07/2025,A&E,4 hours,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,14948,18786
01/07/2025,A&E,4 hours,Midlands,RNS,Northampton General Hospital NHS Trust,7753,13176
01/07/2025,A&E,4 hours,Midlands,RX1,Nottingham University Hospitals NHS Trust,16343,24746
01/07/2025,A&E,4 hours,Midlands,RXK,Sandwell And West Birmingham Hospitals NHS Trust,20147,24681
01/07/2025,A&E,4 hours,Midlands,RK5,Sherwood Forest Hospitals NHS Foundation Trust,13070,18052
01/07/2025,A&E,4 hours,Midlands,RXW,The Shrewsbury And Telford Hospital NHS Trust,10911,17340
01/07/2025,A&E,4 hours,Midlands,RJC,South Warwickshire University NHS Foundation Trust,7041,8991
01/07/2025,A&E,4 hours,Midlands,RNA,The Dudley Group NHS Foundation Trust,11736,14971
01/07/2025,A&E,4 hours,Midlands,RL4,The Royal Wolverhampton NHS Trust,17465,21321
01/07/2025,A&E,4 hours,Midlands,RWD,United Lincolnshire Teaching Hospitals NHS Trust,22763,30865
01/07/2025,A&E,4 hours,Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,33897.104,47732.104
01/07/2025,A&E,4 hours,Midlands,RKB,University Hospitals Coventry And Warwickshire NHS Trust,14743,19883
01/07/2025,A&E,4 hours,Midlands,RTG,University Hospitals Of Derby And Burton NHS Foundation Trust,30730.32,40091.12
01/07/2025,A&E,4 hours,Midlands,RWE,University Hospitals Of Leicester NHS Trust,31243,39421
01/07/2025,A&E,4 hours,Midlands,RJE,University Hospitals Of North Midlands NHS Trust,17939,25317
01/07/2025,A&E,4 hours,Midlands,RBK,Walsall Healthcare NHS Trust,10978,14252
01/07/2025,A&E,4 hours,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,13958,21006
01/07/2025,A&E,4 hours,Midlands,RLQ,Wye Valley NHS Trust,5427,7665
01/07/2025,A&E,4 hours,North East,RCF,Airedale NHS Foundation Trust,5202,7145
01/07/2025,A&E,4 hours,North East,RFF,Barnsley Hospital NHS Foundation Trust,6756,9349
01/07/2025,A&E,4 hours,North East,RAE,Bradford Teaching Hospitals NHS Foundation Trust,11982,14280
01/07/2025,A&E,4 hours,North East,RWY,Calderdale And Huddersfield NHS Foundation Trust,16652,19146
01/07/2025,A&E,4 hours,North East,RXP,County Durham And Darlington NHS Foundation Trust,20022,24778
01/07/2025,A&E,4 hours,North East,RP5,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,13890,18807
01/07/2025,A&E,4 hours,North East,RR7,Gateshead Health NHS Foundation Trust,8566,10417
01/07/2025,A&E,4 hours,North East,RCD,Harrogate And District NHS Foundation Trust,5639,7036
01/07/2025,A&E,4 hours,North East,RWA,Hull University Teaching Hospitals NHS Trust,14649,21288
01/07/2025,A&E,4 hours,North East,RR8,Leeds Teaching Hospitals NHS Trust,24126,30511
01/07/2025,A&E,4 hours,North East,RXF,Mid Yorkshire Teaching NHS Trust,18117,24157
01/07/2025,A&E,4 hours,North East,RNN,North Cumbria Integrated Care NHS Foundation Trust,8277,12325
01/07/2025,A&E,4 hours,North East,RVW,North Tees And Hartlepool NHS Foundation Trust,13705,16291
01/07/2025,A&E,4 hours,North East,RJL,Northern Lincolnshire And Goole NHS Foundation Trust,14689,19176
01/07/2025,A&E,4 hours,North East,RTF,Northumbria Healthcare NHS Foundation Trust,22450,24431
01/07/2025,A&E,4 hours,North East,RCU,Sheffield Children's NHS Foundation Trust,4777,5072
01/07/2025,A&E,4 hours,North East,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,13334,18640
01/07/2025,A&E,4 hours,North East,RTR,South Tees Hospitals NHS Foundation Trust,15645,19771.5
01/07/2025,A&E,4 hours,North East,R0B,South Tyneside and Sunderland NHS Foundation Trust,15378,20837
01/07/2025,A&E,4 hours,North East,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,16498,20803
01/07/2025,A&E,4 hours,North East,RFR,The Rotherham NHS Foundation Trust,6604,9264
01/07/2025,A&E,4 hours,North East,RCB,York And Scarborough Teaching Hospitals NHS Foundation Trust,15889,21858.5
01/07/2025,A&E,4 hours,North West,RBS,Alder Hey Children's NHS Foundation Trust,9607.085398,10508.25531
01/07/2025,A&E,4 hours,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,15700,20292
01/07/2025,A&E,4 hours,North West,RMC,Bolton NHS Foundation Trust,7995,12338
01/07/2025,A&E,4 hours,North West,RJR,Countess Of Chester Hospital NHS Foundation Trust,4934,7963
01/07/2025,A&E,4 hours,North West,RJN,East Cheshire NHS Trust,1946,4711
01/07/2025,A&E,4 hours,North West,RXR,East Lancashire Hospitals NHS Trust,20747,26164
01/07/2025,A&E,4 hours,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,11647,16226
01/07/2025,A&E,4 hours,North West,REM,Liverpool University Hospitals NHS Foundation Trust,23470.31174,32162.64775
01/07/2025,A&E,4 hours,North West,REP,Liverpool Women's NHS Foundation Trust,1393,1572
01/07/2025,A&E,4 hours,North West,R0A,Manchester University NHS Foundation Trust,34128,45915
01/07/2025,A&E,4 hours,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,5855,10495
01/07/2025,A&E,4 hours,North West,RM3,Northern Care Alliance NHS Foundation Trust,28185,38634
01/07/2025,A&E,4 hours,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,25732.10287,32678.09694
01/07/2025,A&E,4 hours,North West,RWJ,Stockport NHS Foundation Trust,7608,11196
01/07/2025,A&E,4 hours,North West,RMP,Tameside And Glossop Integrated Care NHS Foundation Trust,7681,12076
01/07/2025,A&E,4 hours,North West,RTX,University Hospitals Of Morecambe Bay NHS Foundation Trust,11180,14809
01/07/2025,A&E,4 hours,North West,RWW,Warrington And Halton Teaching  Hospitals NHS Foundation Trust,8426.5,12584
01/07/2025,A&E,4 hours,North West,RBL,Wirral University Teaching Hospital NHS Foundation Trust,12582,17326
01/07/2025,A&E,4 hours,North West,RRF,"Wrightington, Wigan And Leigh NHS Foundation Trust",9731,12871
01/07/2025,A&E,4 hours,South East,RTK,Ashford And St Peter's Hospitals NHS Foundation Trust,11425,15375
01/07/2025,A&E,4 hours,South East,RXQ,Buckinghamshire Healthcare NHS Trust,12348,15784
01/07/2025,A&E,4 hours,South East,RN7,Dartford And Gravesham NHS Trust,12710,15476
01/07/2025,A&E,4 hours,South East,RVV,East Kent Hospitals University NHS Foundation Trust,33968.44819,40147.57623
01/07/2025,A&E,4 hours,South East,RXC,East Sussex Healthcare NHS Trust,12788,16575
01/07/2025,A&E,4 hours,South East,RDU,Frimley Health NHS Foundation Trust,27538,37388
01/07/2025,A&E,4 hours,South East,RN5,Hampshire Hospitals NHS Foundation Trust,10068,14832
01/07/2025,A&E,4 hours,South East,R1F,Isle Of Wight NHS Trust,4807,6710
01/07/2025,A&E,4 hours,South East,RWF,Maidstone And Tunbridge Wells NHS Trust,18672.57894,22238.68181
01/07/2025,A&E,4 hours,South East,RPA,Medway NHS Foundation Trust,16980.55181,21292.42377
01/07/2025,A&E,4 hours,South East,RTH,Oxford University Hospitals NHS Foundation Trust,20176.66,23900.064
01/07/2025,A&E,4 hours,South East,RHU,Portsmouth Hospitals University National Health Service Trust,21637,26366
01/07/2025,A&E,4 hours,South East,RHW,Royal Berkshire NHS Foundation Trust,16450.34,20439.936
01/07/2025,A&E,4 hours,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,7041,9381
01/07/2025,A&E,4 hours,South East,RTP,Surrey And Sussex Healthcare NHS Trust,19122.99143,23422.00831
01/07/2025,A&E,4 hours,South East,RHM,University Hospital Southampton NHS Foundation Trust,17074,22585
01/07/2025,A&E,4 hours,South East,RYR,University Hospitals Sussex NHS Foundation Trust,28237.42963,38746.30988
01/07/2025,A&E,4 hours,South West,RBD,Dorset County Hospital NHS Foundation Trust,8993,10426
01/07/2025,A&E,4 hours,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,18273,23784
01/07/2025,A&E,4 hours,South West,RN3,Great Western Hospitals NHS Foundation Trust,9231.2,12836.8
01/07/2025,A&E,4 hours,South West,RVJ,North Bristol NHS Trust,8953.3,12507.9
01/07/2025,A&E,4 hours,South West,RK9,University Hospitals Plymouth NHS Trust,11617,16062
01/07/2025,A&E,4 hours,South West,REF,Royal Cornwall Hospitals NHS Trust,17421,21203
01/07/2025,A&E,4 hours,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,15970,21862
01/07/2025,A&E,4 hours,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,8599.8,11910.2
01/07/2025,A&E,4 hours,South West,RNZ,Salisbury NHS Foundation Trust,5323,7205
01/07/2025,A&E,4 hours,South West,RH5,Somerset NHS Foundation Trust,17977,23191
01/07/2025,A&E,4 hours,South West,RA9,Torbay And South Devon NHS Foundation Trust,8370,11381
01/07/2025,A&E,4 hours,South West,R0D,University Hospitals Dorset NHS Foundation Trust,14546,20367
01/07/2025,A&E,4 hours,South West,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,19902.7,25293.1
01/07/2025,Cancer,28 Days FDS,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,2437,3110
01/07/2025,Cancer,28 Days FDS,East,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2239,3010
01/07/2025,Cancer,28 Days FDS,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,1418,1778
01/07/2025,Cancer,28 Days FDS,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,3562,4757
01/07/2025,Cancer,28 Days FDS,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1150,1469
01/07/2025,Cancer,28 Days FDS,East,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,5052,7781
01/07/2025,Cancer,28 Days FDS,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1445,1863
01/07/2025,Cancer,28 Days FDS,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2951,3718
01/07/2025,Cancer,28 Days FDS,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1919,2338
01/07/2025,Cancer,28 Days FDS,East,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1441,1960
01/07/2025,Cancer,28 Days FDS,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",906,1306
01/07/2025,Cancer,28 Days FDS,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,1675,1927
01/07/2025,Cancer,28 Days FDS,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1270,1578
01/07/2025,Cancer,28 Days FDS,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2403,3062
01/07/2025,Cancer,28 Days FDS,London,R1H,BARTS HEALTH NHS TRUST,3223,3975
01/07/2025,Cancer,28 Days FDS,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2410,2985
01/07/2025,Cancer,28 Days FDS,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,1226,1692
01/07/2025,Cancer,28 Days FDS,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,806,1040
01/07/2025,Cancer,28 Days FDS,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,2442,2993
01/07/2025,Cancer,28 Days FDS,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,1453,1747
01/07/2025,Cancer,28 Days FDS,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2632,3256
01/07/2025,Cancer,28 Days FDS,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2894,3863
01/07/2025,Cancer,28 Days FDS,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,1949,2223
01/07/2025,Cancer,28 Days FDS,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2844,3633
01/07/2025,Cancer,28 Days FDS,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2914,3575
01/07/2025,Cancer,28 Days FDS,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,4882,6244
01/07/2025,Cancer,28 Days FDS,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1707,2412
01/07/2025,Cancer,28 Days FDS,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,1065,1487
01/07/2025,Cancer,28 Days FDS,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1815,2168
01/07/2025,Cancer,28 Days FDS,London,RKE,WHITTINGTON HEALTH NHS TRUST,835,1159
01/07/2025,Cancer,28 Days FDS,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1147,1483
01/07/2025,Cancer,28 Days FDS,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,600,757
01/07/2025,Cancer,28 Days FDS,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1110,1510
01/07/2025,Cancer,28 Days FDS,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1625,2000
01/07/2025,Cancer,28 Days FDS,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1983,3021
01/07/2025,Cancer,28 Days FDS,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1294,1731
01/07/2025,Cancer,28 Days FDS,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1548,1863
01/07/2025,Cancer,28 Days FDS,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,934,1575
01/07/2025,Cancer,28 Days FDS,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1706,2041
01/07/2025,Cancer,28 Days FDS,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1902,2378
01/07/2025,Cancer,28 Days FDS,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,2957,3915
01/07/2025,Cancer,28 Days FDS,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,2519,3315
01/07/2025,Cancer,28 Days FDS,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3442,4659
01/07/2025,Cancer,28 Days FDS,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2332,2972
01/07/2025,Cancer,28 Days FDS,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,3542,4677
01/07/2025,Cancer,28 Days FDS,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,3271,4707
01/07/2025,Cancer,28 Days FDS,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,3097,4006
01/07/2025,Cancer,28 Days FDS,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,906,1039
01/07/2025,Cancer,28 Days FDS,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2244,2908
01/07/2025,Cancer,28 Days FDS,Midlands,RLQ,WYE VALLEY NHS TRUST,904,1163
01/07/2025,Cancer,28 Days FDS,North East,RCF,AIREDALE NHS FOUNDATION TRUST,622,758
01/07/2025,Cancer,28 Days FDS,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1004,1209
01/07/2025,Cancer,28 Days FDS,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1718,2106
01/07/2025,Cancer,28 Days FDS,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1801,2347
01/07/2025,Cancer,28 Days FDS,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1481,2223
01/07/2025,Cancer,28 Days FDS,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1742,2175
01/07/2025,Cancer,28 Days FDS,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1107,1458
01/07/2025,Cancer,28 Days FDS,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,1246,1495
01/07/2025,Cancer,28 Days FDS,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1521,2995
01/07/2025,Cancer,28 Days FDS,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3832,5093
01/07/2025,Cancer,28 Days FDS,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,2215,2691
01/07/2025,Cancer,28 Days FDS,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,934,1645
01/07/2025,Cancer,28 Days FDS,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1371,1748
